UserID,Age,Gender,Daily_ScreenTime_Hours,SocialMedia_Min,Gaming_Min,Study_Min,Sleep_Hours,Device Type,Calls_Min,Messages_Sent,Battery_Drain_Percent,Record_Type,Total_Tracked_App_Min,Social_Ratio,Gaming_Ratio,Study_Ratio,Communication_Intensity,Sleep_Deficit,Usage_Intensity_Score,Usage_Level,Total_Tracked_Activity_Hours,User_Cluster,Cluster_Name
9653,38,Female,10.88,100,42,99,8.9,iPhone,114,133,37,Synthetic_Expansion,241,0.415,0.174,0.411,158.3,0.0,66.3,High,5.916666666666667,2,Group C
9654,18,Male,7.85,41,77,201,5.5,iPhone,71,33,35,Synthetic_Expansion,319,0.129,0.241,0.63,82.0,2.5,49.1,Moderate,6.5,0,Group A
9655,39,Male,7.22,110,148,201,6.4,iPhone,92,161,31,Synthetic_Expansion,459,0.24,0.322,0.438,145.7,1.6,61.7,High,9.183333333333334,3,Group D
9656,19,Male,8.83,121,164,87,7.7,Android,20,28,25,Synthetic_Expansion,372,0.325,0.441,0.234,29.3,0.3,64.0,High,6.533333333333333,3,Group D
9657,36,Female,10.55,102,166,226,4.9,iPhone,66,291,35,Synthetic_Expansion,494,0.206,0.336,0.457,163.0,3.1,80.3,High,9.333333333333334,3,Group D
9658,31,Female,10.83,233,110,121,7.7,Android,19,122,10,Synthetic_Expansion,464,0.502,0.237,0.261,59.7,0.3,75.8,High,8.05,3,Group D
9659,40,Male,8.52,18,43,103,7.7,Android,46,167,19,Synthetic_Expansion,164,0.11,0.262,0.628,101.7,0.3,47.4,Moderate,3.5,2,Group C
9660,33,Male,6.77,200,29,57,5.2,iPhone,81,15,7,Synthetic_Expansion,286,0.699,0.101,0.199,86.0,2.8,46.7,Moderate,6.116666666666666,2,Group C
9661,38,Female,2.41,51,21,53,9.7,Android,46,161,5,Synthetic_Expansion,125,0.408,0.168,0.424,99.7,0.0,21.7,Low,2.85,0,Group A
9662,30,Female,10.14,140,176,85,4.5,iPhone,103,233,28,Synthetic_Expansion,401,0.349,0.439,0.212,180.7,3.5,79.1,High,8.4,3,Group D
9663,18,Female,5.38,128,146,219,5.2,Android,0,151,33,Synthetic_Expansion,493,0.26,0.296,0.444,50.3,2.8,56.3,Moderate,8.216666666666667,3,Group D
9664,18,Male,10.6,71,135,282,5.1,iPhone,71,295,12,Synthetic_Expansion,488,0.145,0.277,0.578,169.3,2.9,69.8,High,9.316666666666666,3,Group D
9665,43,Male,9.36,65,74,27,5.8,Android,95,99,32,Synthetic_Expansion,166,0.392,0.446,0.163,128.0,2.2,58.0,Moderate,4.35,1,Group B
9666,40,Male,10.92,196,46,131,6.5,Android,22,184,13,Synthetic_Expansion,373,0.525,0.123,0.351,83.3,1.5,70.5,High,6.583333333333333,2,Group C
9667,32,Male,2.94,56,138,227,7.3,iPhone,98,181,26,Synthetic_Expansion,421,0.133,0.328,0.539,158.3,0.7,39.7,Moderate,8.65,0,Group A
9668,30,Female,7.11,66,83,261,9.2,Android,13,244,7,Synthetic_Expansion,410,0.161,0.202,0.637,94.3,0.0,49.0,Moderate,7.05,0,Group A
9669,29,Male,9.5,43,90,241,9.4,Android,21,227,7,Synthetic_Expansion,374,0.115,0.241,0.644,96.7,0.0,56.0,Moderate,6.583333333333333,0,Group A
9670,26,Male,6.76,112,152,285,7.3,iPhone,45,304,39,Synthetic_Expansion,549,0.204,0.277,0.519,146.3,0.7,67.2,High,9.9,3,Group D
9671,29,Female,8.39,35,44,23,6.1,iPhone,123,86,22,Synthetic_Expansion,102,0.343,0.431,0.225,151.7,1.9,46.4,Moderate,3.75,2,Group C
9672,37,Male,1.78,140,4,101,4.1,Android,38,133,29,Synthetic_Expansion,245,0.571,0.016,0.412,82.3,3.9,30.4,Low,4.716666666666667,0,Group A
9673,29,Female,11.41,154,0,57,9.5,iPhone,36,217,26,Synthetic_Expansion,211,0.73,0.0,0.27,108.3,0.0,69.4,High,4.116666666666666,2,Group C
9674,27,Female,7.32,66,152,173,9.2,Android,14,146,13,Synthetic_Expansion,391,0.169,0.389,0.442,62.7,0.0,53.7,Moderate,6.75,3,Group D
9675,42,Female,5.93,109,96,212,9.9,Android,116,180,6,Synthetic_Expansion,417,0.261,0.23,0.508,176.0,0.0,46.8,Moderate,8.883333333333333,0,Group A
9676,22,Male,8.1,15,58,235,4.2,iPhone,84,102,21,Synthetic_Expansion,308,0.049,0.188,0.763,118.0,3.8,45.1,Moderate,6.533333333333333,0,Group A
9677,35,Female,11.56,115,180,158,5.2,Android,103,270,33,Synthetic_Expansion,453,0.254,0.397,0.349,193.0,2.8,85.2,High,9.266666666666667,3,Group D
9678,18,Female,1.71,110,111,231,4.1,iPhone,18,106,36,Synthetic_Expansion,452,0.243,0.246,0.511,53.3,3.9,37.4,Moderate,7.833333333333333,0,Group A
9679,30,Male,10.13,30,4,266,6.1,Android,58,41,26,Synthetic_Expansion,300,0.1,0.013,0.887,71.7,1.9,48.7,Moderate,5.966666666666667,2,Group C
9680,34,Male,4.57,146,122,250,7.6,iPhone,107,20,31,Synthetic_Expansion,518,0.282,0.236,0.483,113.7,0.4,47.9,Moderate,10.416666666666666,0,Group A
9681,32,Male,4.03,57,102,286,9.4,Android,72,129,35,Synthetic_Expansion,445,0.128,0.229,0.643,115.0,0.0,41.4,Moderate,8.616666666666667,0,Group A
9682,35,Male,2.84,50,188,220,9.4,Android,46,105,6,Synthetic_Expansion,458,0.109,0.41,0.48,81.0,0.0,35.5,Moderate,8.4,0,Group A
9683,20,Male,2.47,237,70,108,5.9,Android,2,22,35,Synthetic_Expansion,415,0.571,0.169,0.26,9.3,2.1,44.3,Moderate,6.95,1,Group B
9684,43,Male,9.07,123,16,232,6.8,iPhone,75,141,29,Synthetic_Expansion,371,0.332,0.043,0.625,122.0,1.2,57.5,Moderate,7.433333333333334,2,Group C
9685,41,Male,4.16,174,51,228,8.9,iPhone,0,147,5,Synthetic_Expansion,453,0.384,0.113,0.503,49.0,0.0,40.5,Moderate,7.55,0,Group A
9686,18,Male,5.5,72,56,277,6.9,Android,4,24,6,Synthetic_Expansion,405,0.178,0.138,0.684,12.0,1.1,33.6,Moderate,6.816666666666666,0,Group A
9687,19,Female,4.75,226,98,45,8.4,iPhone,76,137,36,Synthetic_Expansion,369,0.612,0.266,0.122,121.7,0.0,58.4,High,7.416666666666667,1,Group B
9688,40,Female,7.69,135,100,135,4.2,Android,104,31,31,Synthetic_Expansion,370,0.365,0.27,0.365,114.3,3.8,57.2,Moderate,7.9,3,Group D
9689,45,Male,4.74,140,142,150,6.0,Android,85,142,6,Synthetic_Expansion,432,0.324,0.329,0.347,132.3,2.0,47.5,Moderate,8.616666666666667,1,Group B
9690,19,Male,3.88,132,111,195,8.1,iPhone,40,167,8,Synthetic_Expansion,438,0.301,0.253,0.445,95.7,0.0,42.4,Moderate,7.966666666666667,0,Group A
9691,31,Female,9.81,136,22,68,8.9,iPhone,41,15,11,Synthetic_Expansion,226,0.602,0.097,0.301,46.0,0.0,53.2,Moderate,4.45,2,Group C
9692,18,Male,1.48,117,38,67,9.2,Android,18,143,26,Synthetic_Expansion,222,0.527,0.171,0.302,65.7,0.0,29.7,Low,4.0,1,Group B
9693,18,Female,3.4,119,7,276,6.1,iPhone,40,175,34,Synthetic_Expansion,402,0.296,0.017,0.687,98.3,1.9,37.6,Moderate,7.366666666666666,0,Group A
9694,34,Male,10.62,221,172,57,4.5,Android,9,195,6,Synthetic_Expansion,450,0.491,0.382,0.127,74.0,3.5,80.6,High,7.65,3,Group D
9695,18,Male,8.18,79,86,281,9.1,Android,42,63,19,Synthetic_Expansion,446,0.177,0.193,0.63,63.0,0.0,51.3,Moderate,8.133333333333333,0,Group A
9696,18,Male,4.34,34,89,173,5.5,iPhone,6,298,12,Synthetic_Expansion,296,0.115,0.301,0.584,105.3,2.5,39.5,Moderate,5.033333333333333,0,Group A
9697,40,Female,5.21,113,111,103,6.7,Android,78,22,23,Synthetic_Expansion,327,0.346,0.339,0.315,85.3,1.3,44.7,Moderate,6.75,1,Group B
9698,32,Female,7.38,58,51,222,4.7,Android,103,44,34,Synthetic_Expansion,331,0.175,0.154,0.671,117.7,3.3,46.7,Moderate,7.233333333333333,0,Group A
9699,41,Male,4.71,180,74,41,7.4,Android,94,42,6,Synthetic_Expansion,295,0.61,0.251,0.139,108.0,0.6,41.7,Moderate,6.483333333333333,1,Group B
9700,33,Female,11.32,113,156,257,9.2,iPhone,33,112,23,Synthetic_Expansion,526,0.215,0.297,0.489,70.3,0.0,74.4,High,9.316666666666666,3,Group D
9701,18,Female,10.41,103,86,152,4.9,Android,29,183,13,Synthetic_Expansion,341,0.302,0.252,0.446,90.0,3.1,64.1,High,6.166666666666667,3,Group D
9702,18,Female,3.3,104,12,102,4.1,Android,0,118,33,Synthetic_Expansion,218,0.477,0.055,0.468,39.3,3.9,34.2,Moderate,3.633333333333333,0,Group A
9703,30,Female,8.08,112,159,64,4.6,Android,111,93,27,Synthetic_Expansion,335,0.334,0.475,0.191,142.0,3.4,62.7,High,7.433333333333334,1,Group B
9704,41,Male,6.05,231,121,142,6.3,Android,40,295,31,Synthetic_Expansion,494,0.468,0.245,0.287,138.3,1.7,69.6,High,8.9,3,Group D
9705,18,Male,5.3,199,0,79,7.7,Android,56,110,33,Synthetic_Expansion,278,0.716,0.0,0.284,92.7,0.3,48.4,Moderate,5.566666666666666,2,Group C
9706,43,Female,4.93,51,173,152,5.9,iPhone,69,274,37,Synthetic_Expansion,376,0.136,0.46,0.404,160.3,2.1,55.5,Moderate,7.416666666666667,0,Group A
9707,38,Male,4.3,141,180,164,9.5,iPhone,46,150,8,Synthetic_Expansion,485,0.291,0.371,0.338,96.0,0.0,49.9,Moderate,8.85,3,Group D
9708,24,Female,10.14,103,2,150,9.8,iPhone,3,159,26,Synthetic_Expansion,255,0.404,0.008,0.588,56.0,0.0,58.6,High,4.3,2,Group C
9709,26,Male,1.43,49,61,14,7.7,Android,82,287,11,Synthetic_Expansion,124,0.395,0.492,0.113,177.7,0.3,26.8,Low,3.433333333333333,1,Group B
9710,27,Male,10.01,28,177,279,8.8,Android,16,47,31,Synthetic_Expansion,484,0.058,0.366,0.576,31.7,0.0,63.9,High,8.333333333333334,3,Group D
9711,42,Female,9.04,186,130,128,7.3,iPhone,113,184,25,Synthetic_Expansion,444,0.419,0.293,0.288,174.3,0.7,72.6,High,9.283333333333331,3,Group D
9712,20,Male,9.34,120,86,216,7.2,Android,64,160,16,Synthetic_Expansion,422,0.284,0.204,0.512,117.3,0.8,61.5,High,8.1,3,Group D
9713,40,Female,1.61,163,46,202,4.1,iPhone,70,224,27,Synthetic_Expansion,411,0.397,0.112,0.491,144.7,3.9,37.7,Moderate,8.016666666666667,0,Group A
9714,23,Female,8.92,35,73,140,8.7,iPhone,11,127,12,Synthetic_Expansion,248,0.141,0.294,0.565,53.3,0.0,49.7,Moderate,4.316666666666666,0,Group A
9715,28,Male,6.13,107,64,137,7.4,Android,7,179,21,Synthetic_Expansion,308,0.347,0.208,0.445,66.7,0.6,48.5,Moderate,5.25,2,Group C
9716,18,Male,6.99,220,69,248,6.4,iPhone,117,289,34,Synthetic_Expansion,537,0.41,0.128,0.462,213.3,1.6,68.4,High,10.9,2,Group C
9717,44,Male,3.45,31,177,88,6.0,Android,87,71,30,Synthetic_Expansion,296,0.105,0.598,0.297,110.7,2.0,40.1,Moderate,6.383333333333334,1,Group B
9718,19,Female,11.44,60,63,57,7.0,iPhone,21,222,27,Synthetic_Expansion,180,0.333,0.35,0.317,95.0,1.0,67.3,High,3.35,2,Group C
9719,37,Male,3.98,118,106,36,4.9,Android,70,20,26,Synthetic_Expansion,260,0.454,0.408,0.138,76.7,3.1,40.8,Moderate,5.5,1,Group B
9720,27,Female,2.51,10,83,106,4.2,Android,35,161,34,Synthetic_Expansion,199,0.05,0.417,0.533,88.7,3.8,31.0,Low,3.9,0,Group A
9721,25,Male,9.6,162,8,169,4.2,iPhone,119,63,39,Synthetic_Expansion,339,0.478,0.024,0.499,140.0,3.8,62.0,High,7.633333333333334,2,Group C
9722,22,Male,7.06,197,175,281,7.5,Android,35,149,39,Synthetic_Expansion,653,0.302,0.268,0.43,84.7,0.5,72.2,High,11.466666666666669,3,Group D
9723,39,Female,2.99,150,122,64,6.6,Android,10,255,13,Synthetic_Expansion,336,0.446,0.363,0.19,95.0,1.4,45.6,Moderate,5.766666666666667,1,Group B
9724,18,Male,11.02,161,15,216,4.1,iPhone,24,158,32,Synthetic_Expansion,392,0.411,0.038,0.551,76.7,3.9,69.3,High,6.933333333333334,2,Group C
9725,21,Male,2.37,226,163,140,7.5,Android,16,137,22,Synthetic_Expansion,529,0.427,0.308,0.265,61.7,0.5,51.4,Moderate,9.083333333333334,1,Group B
9726,38,Female,2.31,143,175,70,5.3,Android,117,97,11,Synthetic_Expansion,388,0.369,0.451,0.18,149.3,2.7,41.1,Moderate,8.416666666666666,1,Group B
9727,18,Female,7.97,18,13,229,4.7,iPhone,75,154,26,Synthetic_Expansion,260,0.069,0.05,0.881,126.3,3.3,44.1,Moderate,5.583333333333333,0,Group A
9728,20,Male,8.17,19,148,203,7.3,Android,61,282,23,Synthetic_Expansion,370,0.051,0.4,0.549,155.0,0.7,59.7,High,7.183333333333334,0,Group A
9729,24,Male,8.29,207,149,181,8.1,iPhone,79,279,17,Synthetic_Expansion,537,0.385,0.277,0.337,172.0,0.0,74.3,High,10.266666666666667,3,Group D
9730,30,Male,8.18,29,94,217,9.5,Android,39,143,13,Synthetic_Expansion,340,0.085,0.276,0.638,86.7,0.0,48.9,Moderate,6.316666666666666,0,Group A
9731,18,Female,10.95,66,12,254,7.1,iPhone,117,213,37,Synthetic_Expansion,332,0.199,0.036,0.765,188.0,0.9,63.9,High,7.483333333333333,2,Group C
9732,40,Female,2.96,228,153,193,9.5,Android,57,153,20,Synthetic_Expansion,574,0.397,0.267,0.336,108.0,0.0,53.0,Moderate,10.516666666666667,3,Group D
9733,44,Female,9.26,73,83,9,7.3,iPhone,83,137,24,Synthetic_Expansion,165,0.442,0.503,0.055,128.7,0.7,58.3,High,4.133333333333334,1,Group B
9734,20,Female,11.05,229,85,171,7.1,Android,63,211,7,Synthetic_Expansion,485,0.472,0.175,0.353,133.3,0.9,76.4,High,9.133333333333333,3,Group D
9735,24,Female,2.82,63,159,50,4.4,Android,13,198,33,Synthetic_Expansion,272,0.232,0.585,0.184,79.0,3.6,43.9,Moderate,4.75,1,Group B
9736,27,Male,2.16,59,182,116,4.3,iPhone,29,11,31,Synthetic_Expansion,357,0.165,0.51,0.325,32.7,3.7,36.3,Moderate,6.433333333333334,1,Group B
9737,32,Male,4.91,69,166,177,7.2,iPhone,89,233,27,Synthetic_Expansion,412,0.167,0.403,0.43,166.7,0.8,52.5,Moderate,8.35,0,Group A
9738,44,Male,3.76,193,152,2,7.9,Android,21,150,35,Synthetic_Expansion,347,0.556,0.438,0.006,71.0,0.1,56.6,Moderate,6.133333333333334,1,Group B
9739,31,Male,1.32,148,8,141,8.4,Android,2,182,12,Synthetic_Expansion,297,0.498,0.027,0.475,62.7,0.0,27.0,Low,4.983333333333333,0,Group A
9740,18,Female,5.14,77,16,170,6.3,Android,22,133,34,Synthetic_Expansion,263,0.293,0.061,0.646,66.3,1.7,40.0,Moderate,4.75,0,Group A
9741,18,Female,10.7,57,69,129,5.1,iPhone,99,61,33,Synthetic_Expansion,255,0.224,0.271,0.506,119.3,2.9,60.9,High,5.9,2,Group C
9742,33,Male,6.74,223,102,5,4.6,iPhone,118,134,30,Synthetic_Expansion,330,0.676,0.309,0.015,162.7,3.4,64.3,High,7.466666666666667,1,Group B
9743,42,Male,11.09,59,92,155,4.6,Android,86,183,26,Synthetic_Expansion,306,0.193,0.301,0.507,147.0,3.4,66.8,High,6.533333333333333,3,Group D
9744,43,Male,10.41,160,96,161,5.6,iPhone,8,43,31,Synthetic_Expansion,417,0.384,0.23,0.386,22.3,2.4,69.6,High,7.083333333333333,3,Group D
9745,42,Female,5.81,208,134,212,4.3,iPhone,11,305,7,Synthetic_Expansion,554,0.375,0.242,0.383,112.7,3.7,62.2,High,9.416666666666666,3,Group D
9746,36,Female,10.46,116,144,271,9.3,Android,61,31,5,Synthetic_Expansion,531,0.218,0.271,0.51,71.3,0.0,63.2,High,9.866666666666667,3,Group D
9747,26,Female,2.21,201,184,125,7.9,Android,3,194,22,Synthetic_Expansion,510,0.394,0.361,0.245,67.7,0.1,52.3,Moderate,8.55,1,Group B
9748,24,Female,8.98,61,144,180,9.0,Android,35,117,24,Synthetic_Expansion,385,0.158,0.374,0.468,74.0,0.0,60.7,High,7.0,3,Group D
9749,36,Female,3.9,57,119,4,6.3,iPhone,68,259,15,Synthetic_Expansion,180,0.317,0.661,0.022,154.3,1.7,41.7,Moderate,4.133333333333334,1,Group B
9750,26,Male,4.35,41,19,123,4.3,iPhone,22,190,9,Synthetic_Expansion,183,0.224,0.104,0.672,85.3,3.7,29.9,Low,3.4166666666666665,0,Group A
9751,18,Male,6.85,186,20,85,8.5,iPhone,45,206,5,Synthetic_Expansion,291,0.639,0.069,0.292,113.7,0.0,51.0,Moderate,5.6,2,Group C
9752,22,Female,10.15,168,121,229,9.0,iPhone,43,110,11,Synthetic_Expansion,518,0.324,0.234,0.442,79.7,0.0,68.6,High,9.35,3,Group D
9753,23,Female,1.66,189,161,141,5.5,Android,65,45,8,Synthetic_Expansion,491,0.385,0.328,0.287,80.0,2.5,38.9,Moderate,9.266666666666667,1,Group B
9754,42,Male,1.83,198,172,52,6.3,iPhone,65,24,22,Synthetic_Expansion,422,0.469,0.408,0.123,73.0,1.7,44.0,Moderate,8.116666666666667,1,Group B
9755,42,Male,4.66,65,77,43,4.8,Android,100,23,39,Synthetic_Expansion,185,0.351,0.416,0.232,107.7,3.2,39.8,Moderate,4.75,1,Group B
9756,26,Male,8.06,232,112,48,6.4,iPhone,1,147,12,Synthetic_Expansion,392,0.592,0.286,0.122,50.0,1.6,66.8,High,6.55,1,Group B
9757,26,Female,10.48,218,1,54,6.9,iPhone,46,22,25,Synthetic_Expansion,273,0.799,0.004,0.198,53.3,1.1,64.5,High,5.316666666666666,2,Group C
9758,28,Male,5.97,231,158,111,8.9,Android,75,160,5,Synthetic_Expansion,500,0.462,0.316,0.222,128.3,0.0,61.4,High,9.583333333333334,1,Group B
9759,18,Male,3.2,112,14,254,9.3,iPhone,49,152,22,Synthetic_Expansion,380,0.295,0.037,0.668,99.7,0.0,33.1,Moderate,7.15,0,Group A
9760,32,Male,8.12,142,137,187,4.4,Android,58,221,7,Synthetic_Expansion,466,0.305,0.294,0.401,131.7,3.6,62.8,High,8.733333333333333,3,Group D
9761,37,Male,6.93,232,144,132,7.2,iPhone,60,32,27,Synthetic_Expansion,508,0.457,0.283,0.26,70.7,0.8,65.1,High,9.466666666666669,3,Group D
9762,18,Male,4.76,120,39,153,9.2,Android,18,69,36,Synthetic_Expansion,312,0.385,0.125,0.49,41.0,0.0,42.4,Moderate,5.5,0,Group A
9763,31,Female,8.34,181,124,20,4.4,Android,122,180,40,Synthetic_Expansion,325,0.557,0.382,0.062,182.0,3.6,72.7,High,7.45,1,Group B
9764,26,Male,10.65,62,13,217,8.3,Android,91,150,12,Synthetic_Expansion,292,0.212,0.045,0.743,141.0,0.0,54.2,Moderate,6.383333333333334,2,Group C
9765,33,Female,9.85,139,96,25,6.3,iPhone,72,25,39,Synthetic_Expansion,260,0.535,0.369,0.096,80.3,1.7,67.1,High,5.533333333333333,1,Group B
9766,18,Male,3.22,102,94,157,5.5,Android,46,150,36,Synthetic_Expansion,353,0.289,0.266,0.445,96.0,2.5,42.4,Moderate,6.65,0,Group A
9767,18,Female,8.0,107,155,127,9.0,Android,68,286,26,Synthetic_Expansion,389,0.275,0.398,0.326,163.3,0.0,67.9,High,7.616666666666666,3,Group D
9768,28,Female,3.99,12,100,228,8.2,iPhone,25,46,9,Synthetic_Expansion,340,0.035,0.294,0.671,40.3,0.0,28.1,Low,6.083333333333333,0,Group A
9769,31,Female,11.08,41,166,7,9.7,Android,8,298,12,Synthetic_Expansion,214,0.192,0.776,0.033,107.3,0.0,71.7,High,3.7,1,Group B
9770,41,Male,1.77,160,175,80,7.1,Android,97,160,20,Synthetic_Expansion,415,0.386,0.422,0.193,150.3,0.9,44.9,Moderate,8.533333333333333,1,Group B
9771,18,Female,11.09,224,153,231,7.4,Android,22,293,13,Synthetic_Expansion,608,0.368,0.252,0.38,119.7,0.6,86.0,High,10.5,3,Group D
9772,31,Female,9.46,223,2,209,4.4,iPhone,77,15,24,Synthetic_Expansion,434,0.514,0.005,0.482,82.0,3.6,60.7,High,8.516666666666667,2,Group C
9773,40,Male,10.62,109,165,147,8.2,Android,14,124,28,Synthetic_Expansion,421,0.259,0.392,0.349,55.3,0.0,73.8,High,7.25,3,Group D
9774,18,Male,5.23,121,72,296,7.0,Android,25,112,14,Synthetic_Expansion,489,0.247,0.147,0.605,62.3,1.0,42.9,Moderate,8.566666666666666,0,Group A
9775,26,Female,6.56,224,176,214,8.4,Android,12,179,38,Synthetic_Expansion,614,0.365,0.287,0.349,71.7,0.0,73.4,High,10.433333333333334,3,Group D
9776,26,Male,10.09,36,149,54,5.9,iPhone,0,180,37,Synthetic_Expansion,239,0.151,0.623,0.226,60.0,2.1,68.5,High,3.983333333333333,1,Group B
9777,38,Male,6.72,179,167,29,8.4,Android,30,32,17,Synthetic_Expansion,375,0.477,0.445,0.077,40.7,0.0,59.4,High,6.75,1,Group B
9778,33,Female,2.27,19,130,168,6.1,iPhone,64,221,7,Synthetic_Expansion,317,0.06,0.41,0.53,137.7,1.9,30.0,Low,6.35,0,Group A
9779,18,Male,9.56,172,119,135,8.3,Android,104,205,13,Synthetic_Expansion,426,0.404,0.279,0.317,172.3,0.0,70.2,High,8.833333333333334,3,Group D
9780,30,Female,11.3,143,41,275,5.6,iPhone,18,95,32,Synthetic_Expansion,459,0.312,0.089,0.599,49.7,2.4,68.9,High,7.95,2,Group C
9781,21,Female,2.39,149,156,128,4.5,iPhone,36,206,29,Synthetic_Expansion,433,0.344,0.36,0.296,104.7,3.5,48.5,Moderate,7.816666666666666,1,Group B
9782,33,Male,11.22,163,126,57,4.3,Android,89,115,7,Synthetic_Expansion,346,0.471,0.364,0.165,127.3,3.7,71.7,High,7.25,3,Group D
9783,35,Female,10.85,69,8,239,8.3,Android,82,82,22,Synthetic_Expansion,316,0.218,0.025,0.756,109.3,0.0,55.3,Moderate,6.633333333333334,2,Group C
9784,33,Male,11.1,137,176,173,7.5,iPhone,44,220,28,Synthetic_Expansion,486,0.282,0.362,0.356,117.3,0.5,82.0,High,8.833333333333334,3,Group D
9785,18,Male,2.91,57,84,179,6.3,Android,60,29,36,Synthetic_Expansion,320,0.178,0.262,0.559,69.7,1.7,32.6,Moderate,6.333333333333333,0,Group A
9786,18,Male,8.73,57,126,267,8.0,Android,7,201,12,Synthetic_Expansion,450,0.127,0.28,0.593,74.0,0.0,57.7,Moderate,7.616666666666666,3,Group D
9787,18,Female,10.19,244,149,82,9.9,Android,26,153,7,Synthetic_Expansion,475,0.514,0.314,0.173,77.0,0.0,77.8,High,8.35,3,Group D
9788,33,Female,1.7,48,154,285,4.2,Android,117,99,26,Synthetic_Expansion,487,0.099,0.316,0.585,150.0,3.8,33.0,Moderate,10.066666666666666,0,Group A
9789,18,Female,10.33,174,94,244,8.7,Android,10,227,11,Synthetic_Expansion,512,0.34,0.184,0.477,85.7,0.0,71.4,High,8.7,3,Group D
9790,20,Male,10.38,230,112,281,6.0,Android,2,72,7,Synthetic_Expansion,623,0.369,0.18,0.451,26.0,2.0,71.6,High,10.416666666666666,3,Group D
9791,32,Female,11.71,234,134,266,8.6,Android,88,164,9,Synthetic_Expansion,634,0.369,0.211,0.42,142.7,0.0,82.3,High,12.033333333333331,3,Group D
9792,18,Female,4.94,35,78,142,8.6,Android,67,295,14,Synthetic_Expansion,255,0.137,0.306,0.557,165.3,0.0,41.3,Moderate,5.366666666666666,0,Group A
9793,19,Female,11.63,225,83,151,10.0,Android,56,268,35,Synthetic_Expansion,459,0.49,0.181,0.329,145.3,0.0,87.0,High,8.583333333333334,3,Group D
9794,36,Male,2.35,71,49,169,7.2,Android,36,119,23,Synthetic_Expansion,289,0.246,0.17,0.585,75.7,0.8,28.5,Low,5.416666666666667,0,Group A
9795,18,Male,6.83,148,136,91,6.0,Android,1,96,7,Synthetic_Expansion,375,0.395,0.363,0.243,33.0,2.0,54.2,Moderate,6.266666666666667,1,Group B
9796,27,Male,8.31,59,6,228,6.6,iPhone,14,51,35,Synthetic_Expansion,293,0.201,0.02,0.778,31.0,1.4,47.0,Moderate,5.116666666666666,2,Group C
9797,34,Female,8.17,21,109,114,4.7,Android,66,182,25,Synthetic_Expansion,244,0.086,0.447,0.467,126.7,3.3,53.8,Moderate,5.166666666666667,0,Group A
9798,33,Male,2.18,14,114,162,6.2,iPhone,37,157,17,Synthetic_Expansion,290,0.048,0.393,0.559,89.3,1.8,28.3,Low,5.45,0,Group A
9799,36,Male,10.8,109,117,145,4.2,Android,77,16,37,Synthetic_Expansion,371,0.294,0.315,0.391,82.3,3.8,69.1,High,7.466666666666667,3,Group D
9800,38,Male,1.58,162,150,128,7.5,iPhone,60,158,10,Synthetic_Expansion,440,0.368,0.341,0.291,112.7,0.5,39.7,Moderate,8.333333333333334,1,Group B
9801,20,Female,11.35,186,91,162,8.5,iPhone,25,293,34,Synthetic_Expansion,439,0.424,0.207,0.369,122.7,0.0,83.9,High,7.733333333333333,3,Group D
9802,20,Female,3.95,101,162,239,4.4,iPhone,81,291,24,Synthetic_Expansion,502,0.201,0.323,0.476,178.0,3.6,52.4,Moderate,9.716666666666669,0,Group A
9803,37,Male,11.67,233,101,188,7.4,Android,96,156,35,Synthetic_Expansion,522,0.446,0.193,0.36,148.0,0.6,85.5,High,10.3,3,Group D
9804,18,Male,5.49,116,167,220,7.5,iPhone,58,26,33,Synthetic_Expansion,503,0.231,0.332,0.437,66.7,0.5,53.3,Moderate,9.35,3,Group D
9805,18,Male,3.77,229,128,183,7.1,Android,100,43,17,Synthetic_Expansion,540,0.424,0.237,0.339,114.3,0.9,49.6,Moderate,10.666666666666666,3,Group D
9806,40,Female,6.43,149,63,172,5.7,iPhone,9,251,9,Synthetic_Expansion,384,0.388,0.164,0.448,92.7,2.3,52.4,Moderate,6.55,2,Group C
9807,18,Female,4.87,147,76,275,8.3,Android,41,99,36,Synthetic_Expansion,498,0.295,0.153,0.552,74.0,0.0,49.1,Moderate,8.983333333333333,0,Group A
9808,33,Female,5.5,157,134,38,4.2,Android,114,224,32,Synthetic_Expansion,329,0.477,0.407,0.116,188.7,3.8,60.3,High,7.383333333333334,1,Group B
9809,36,Female,9.44,67,68,276,5.6,Android,118,304,23,Synthetic_Expansion,411,0.163,0.165,0.672,219.3,2.4,62.5,High,8.816666666666666,0,Group A
9810,18,Female,5.54,130,96,269,6.6,Android,68,183,27,Synthetic_Expansion,495,0.263,0.194,0.543,129.0,1.4,52.5,Moderate,9.383333333333333,0,Group A
9811,18,Male,10.91,54,156,209,5.2,Android,8,140,35,Synthetic_Expansion,419,0.129,0.372,0.499,54.7,2.8,71.8,High,7.116666666666666,3,Group D
9812,35,Male,10.08,195,135,166,4.0,iPhone,105,297,14,Synthetic_Expansion,496,0.393,0.272,0.335,204.0,4.0,78.7,High,10.016666666666667,3,Group D
9813,30,Male,11.89,185,115,126,7.2,Android,62,190,10,Synthetic_Expansion,426,0.434,0.27,0.296,125.3,0.8,78.4,High,8.133333333333333,3,Group D
9814,44,Female,6.9,37,42,14,5.8,iPhone,63,218,8,Synthetic_Expansion,93,0.398,0.452,0.151,135.7,2.2,41.7,Moderate,2.6,1,Group B
